country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1.352428241,1.416245351,1.947158885,1.534365543,1.900478464,1.765057982,1.710917657,1.830813236,2.052113826,2.15608999,2.223115249,2.300318908,2.413916714,2.485209918,2.602491759,2.742706108,2.889719502,3.176225581,3.597741513,3.818448899,4.062711764,3.82499882,3.795915106,3.829821478,3.440236885,4.687084091,4.88230019,5.191077826,5.529765774,4.917669141,4.580505009,5.482372911,4.919042516,4.100557288,3.47860413,3.435913513,3.457945814,3.28740656,3.256305554,3.161896055,3.112616388,3.238153527,3.370135045,3.232633598,3.400594905,3.39413011,3.674977223,3.84478265,3.759486815,4.075487859,4.176220062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.076802797,2.646188041,2.549642476,2.677806963,3.128390878,3.371343904,3.565346706,2.473520616,2.760902833,2.977457077,3.191799135,3.418872403,3.739135948,3.539748704,3.800721021,3.585142625,4.370733568,2.890596704,4.087686794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montserrat,,,0.310918907,0.310681805,0.619683398,0.309710843,0.621153086,0.623901083,0.627155848,0.62979503,1.261974416,1.261540226,1.259373748,1.255707763,1.251101823,0.934579439,0.930547331,2.161403509,2.153785908,2.151258626,1.231871885,1.54881586,1.56334385,1.897860594,1.922068845,2.269980248,2.6272578,2.663518872,3.035599301,3.064351379,3.080082136,3.070910106,3.381909857,3.36916904,3.424550917,4.30950049,4.323435881,5.858014829,7.513661202,8.366976771,11.15392415,12.73148148,14.16309013,14.04003762,13.09031692,12.4426981,13.36805556,13.17365269,13.10415248,13.06191688,12.9760701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,0.313177388,0.316100208,0.25091527,0.31401327,0.34121958,0.319797843,0.398952987,0.384132225,0.388090073,0.3908123,0.476355479,0.522234516,0.499915359,0.584459619,0.659163134,0.642011165,0.651355423,0.699483155,0.702791618,0.836636222,0.814776504,0.789252375,0.826701402,0.839719753,0.819080508,0.801397439,0.827380551,0.862180764,0.888677593,0.942662082,0.949917286,0.989528297,1.013909687,1.080712671,1.117407391,1.127834347,1.14158677,1.14980954,1.140762281,1.165442654,1.17742931,1.294634301,1.298660836,1.261581055,1.439624399,1.505877239,1.544553132,1.62079082,1.594083135,1.565905233,1.583769339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,0.246448702,0.337500425,0.249668599,0.204421561,0.258094148,0.236689258,0.245654079,0.211785276,0.307340774,0.350593501,0.31572465,0.374042628,0.333926069,0.352542271,0.30419973,0.271713168,0.234610134,0.241941462,0.249320137,0.223218897,0.264158171,0.200107547,0.199587927,0.15210799,0.116395423,0.086064423,0.073418757,0.073524271,0.075883588,0.077838657,0.073890484,0.074034429,0.069911183,0.072570162,0.069481484,0.069727514,0.063446056,0.066756077,0.06550829,0.066982439,0.074136522,0.084548411,0.082690882,0.097239785,0.094898059,0.087738671,0.092997251,0.109606663,0.104748301,0.112605287,0.123211019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,0.129643963,0.121097161,0.131802528,0.118024828,0.125305915,0.116930068,0.117740856,0.148337521,0.117371931,0.125863066,0.17643748,0.190393982,0.178289074,0.145960266,0.162046588,0.155310533,0.162149008,0.167539956,0.163434891,0.158373386,0.168132765,0.168217528,0.163809284,0.165792793,0.185183197,0.185729852,0.184677345,0.133006295,0.108242764,0.115420249,0.108874917,0.104877862,0.120906766,0.130345439,0.150275181,0.165174577,0.169794631,0.172963192,0.183781625,0.201558077,0.22436666,0.192459153,0.20186676,0.214751544,0.269884952,0.250691754,0.270563061,0.269319213,0.1910534,0.218299021,0.187526449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018141167,0.69319272,0.741806411,0.738955514,0.823011912,0.988079263,1.028233807,1.0255696,1.057743748,0.899317174,0.866458949,1.041452029,0.891858146,0.932942032,0.960029964,1.110603086,1.0989687,1.115802618,1.626354702,1.419516478,1.390683936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,,,,,5.333333333,5.751132799,5.559299191,7.811646455,7.637664904,10.36432161,10.16479285,13.29505968,11.41924959,12.28990576,14.19965577,14.52145215,14.34693497,15.71066575,15.54734874,15.37490419,16.6488604,16.4099864,16.150624,15.87099512,15.56970984,15.2516108,19.30748364,18.44054581,18.01492992,17.60458538,17.21815733,16.46354501,14.98323554,14.33617999,13.38335192,12.87194918,12.06020134,12.0302247,11.66799257,10.94963169,10.22474521,10.21965625,9.843889828,9.098428453,8.718050327,8.700810757,7.598934175,8.666535356,8.644400786,8.258258258,8.223630749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,0.008281606,0.008133617,0.008711097,0.009616804,0.014322955,0.016779809,0.017446019,0.019054493,0.022186548,0.034289419,0.019074994,0.016242865,0.021461407,0.033036794,0.032557555,0.026321557,0.020622507,0.024066793,0.022994886,0.03493506,0.03606878,0.029513353,0.028125504,0.030645225,0.042564301,0.040052733,0.040596473,0.049146294,0.054647339,0.049022274,0.033244128,0.049128481,0.066407867,0.071383003,0.080595071,0.094235335,0.112296696,0.122643487,0.09681053,0.13512206,0.132537692,0.138269598,0.106001327,0.112902376,0.10361353,0.118808734,0.095639579,0.09511109,0.105412983,0.119096386,0.125325313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,6.436799125,6.555380838,7.102801009,7.668438356,8.034472448,8.227715353,8.379583995,8.527330638,8.961089164,9.043042562,10.951822,10.7551068,11.92466582,12.39699835,11.89812782,11.25011577,12.37482447,11.89030973,12.2574351,13.4104253,12.59858612,11.64329051,9.43281338,9.66188403,10.087277,10.23565607,9.983966399,10.43871259,9.99199582,11.02351177,10.97706271,10.94178377,10.61564518,10.88844353,10.821853,10.76569556,11.540091,10.98180249,10.73193758,10.33325955,10.42363724,10.48417167,10.74091351,10.84569481,10.90208575,10.56163794,10.20794675,10.4448877,10.53302813,10.24409211,10.95895573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,,,28.23600317,25.14242827,22.14510615,31.20872386,32.61799422,26.87711379,22.60520026,35.02363222,34.32379459,34.17418807,32.60990835,34.34502213,1.541356394,11.6866354,31.22711183,31.84302978,30.58777821,30.3659367,31.51364629,30.8370123,29.34110581,32.67322947,30.78135443,31.16084368,23.55053507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,11.04630045,11.01853117,6.789225411,7.216586892,12.42250054,13.51143866,16.12512987,15.33994526,18.66480086,15.34290993,22.7741105,22.11641275,14.91766847,21.77129394,22.39244305,19.67784337,18.08945858,15.84424105,11.21036069,11.72822318,14.05661967,9.620341729,8.591006948,7.715688567,7.92649539,9.406630522,8.923030653,9.113827079,9.490571785,10.19186456,9.572413847,10.31304154,9.970836289,9.733657239,9.24743415,9.072672244,9.039067358,9.155498062,8.855813223,9.788924806,10.84613026,8.830676411,11.04633789,12.30447077,11.22952767,12.28146097,11.82815834,12.32320188,13.50974911,11.53908465,15.62429412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,4.866216976,4.854558532,4.524634818,4.831824582,5.076225372,5.212574512,5.251452543,5.043981373,4.924955237,5.141261603,5.033934519,5.243594364,5.526442972,6.087137794,6.16381788,5.922594992,6.186964125,6.500034957,5.754064625,5.253578185,5.546865244,5.220708322,5.718795673,5.584957706,5.948354691,6.669911577,6.956374286,7.281456142,7.619823744,7.558452592,6.963248492,7.015176511,7.172928933,7.547229449,7.281884532,7.386092563,7.738055847,8.253620854,7.915837401,8.569781213,8.526022248,8.832480553,8.379147991,8.439927785,8.520526027,8.204089692,8.01691222,7.949354603,8.009084401,7.477318582,7.222302602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,0.299886156,0.306766917,0.350115167,0.434184644,0.474571133,0.378780898,0.452130772,0.493984126,0.545905707,0.553248324,0.58558784,0.609510466,0.630005276,0.696130925,0.719807713,0.690268208,0.772647738,0.955818486,0.860515063,0.543495051,0.625400321,0.642216262,0.617391671,0.568956732,0.513081832,0.538593279,0.598331513,0.631247103,0.569851276,0.366711345,0.618407879,0.475369282,0.553825509,0.519767961,0.560209639,0.599376614,0.607345671,0.651287926,0.696473819,0.726031904,0.741470137,0.76984806,0.773412541,0.834110052,0.826298871,0.796287939,0.812956776,0.825776249,0.778151613,0.787242078,0.785511166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,0.009025738,0.016444393,0.019164598,0.024806754,0.026084376,0.02434297,0.034966447,0.033018077,0.03916524,0.044922476,0.04947072,0.051276155,0.054519282,0.069039549,0.058835434,0.065796341,0.063873671,0.068139204,0.075421612,0.084184467,0.097427538,0.113554267,0.120487206,0.151112666,0.15148219,0.147895482,0.130092482,0.140381484,0.134933931,0.137826075,0.106871106,0.102202399,0.094539656,0.102581534,0.098365979,0.10026974,0.106913496,0.102887928,0.105473509,0.100459297,0.072847097,0.067119827,0.069535908,0.072617315,0.076858019,0.063773593,0.059930044,0.058895256,0.063437109,0.072489628,0.091005089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,0.074169633,0.087694568,0.087199821,0.109192831,0.145261072,0.229758853,0.246583458,0.239836116,0.121154128,0.216177128,0.375505984,0.54945001,0.688175703,0.803193279,0.98298571,0.727523748,0.82367765,0.731453969,0.677567815,0.957205203,0.902112924,0.849855578,0.823833988,0.734047034,0.831851932,0.81425748,0.83466309,0.65665219,0.762859972,0.446088936,0.465098684,0.452492734,0.633297318,0.57233814,0.434188237,0.317357624,0.358890735,0.348634637,0.340550825,0.370781853,0.640110522,0.657776064,0.755715044,0.699869981,0.711427662,0.74870905,0.687217309,0.647841963,0.614689662,0.464195492,0.49805211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niue,,,,,,,,,,,0.714610537,0.738800457,0.775685777,0.823045267,0.874681934,0.922896216,0.962885154,,1.018801519,1.044634378,1.077480654,1.120277014,1.171458999,1.2300123,1.291079812,1.350024546,1.404315077,1.453872588,1.497821351,1.537386443,1.571653093,1.599767307,1.622418879,1.642036125,1.663641863,1.691266913,1.727115717,1.772192686,1.823305155,1.87745349,1.929824561,3.959683225,4.053805049,4.147812971,4.24382716,4.349545275,4.463379996,4.58906967,4.715969989,4.853298037,4.995458674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norfolk Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,3.65847733,3.698414523,3.869537688,4.087315001,4.382628314,4.407286846,5.211752477,5.106779437,5.539247466,5.775580989,7.223858635,6.961662942,7.478658818,7.705420732,6.948025222,7.402301925,7.255774495,7.716119608,8.021948842,8.175644405,8.574298334,8.107694661,7.990467217,7.294950833,7.997615682,8.39899564,8.071411337,8.395215497,7.959244783,8.832036458,7.393872665,7.511496782,6.906196381,7.470544605,6.747992373,8.006935383,7.565552654,7.735408358,8.215055042,9.18542013,8.640737403,9.102590715,8.251537816,9.349531076,9.300466284,9.178368631,9.478448647,9.547899315,10.52976879,9.737825236,11.71008946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,,,,,0.017903937,0.040705011,0.045289995,0.203697281,0.235216817,0.331607936,0.320713003,2.76187461,2.655647635,2.577574371,2.727849604,8.07797665,8.805313431,8.522860101,7.38742205,6.916324299,5.118212105,4.814146887,4.339020669,5.398681416,5.49058507,5.629018193,6.150454531,5.671165486,6.114754124,5.601556526,6.094574303,6.045067338,5.945720563,6.367313051,7.012065169,7.12135834,6.686500821,6.831919313,7.317230889,9.164240504,9.669651287,8.899727138,11.05951375,13.8647792,11.76620965,12.30316676,15.89965551,17.40716316,15.57208046,14.84436097,20.55621545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,0.26001145,0.262867111,0.281863711,0.316056389,0.316834269,0.324056683,0.321325143,0.332186395,0.370914692,0.350208595,0.34571738,0.31893092,0.301624681,0.310365232,0.32226884,0.339025656,0.323308939,0.334506931,0.347075685,0.362931231,0.398359284,0.413027659,0.43372624,0.451797454,0.464270907,0.494097401,0.500944081,0.524739475,0.55261532,0.561132294,0.612986992,0.593516623,0.616754059,0.644477034,0.683457607,0.663356999,0.722354388,0.705388957,0.70862487,0.710563786,0.736493581,0.733766163,0.758432009,0.776311968,0.844278696,0.861188616,0.904331996,0.966157423,0.935618056,0.925987577,0.929649496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.151545657,6.729886816,6.546060462,6.587844365,6.631249765,6.474634882,6.334809056,6.216006216,6.120036164,9.449197677,9.366644527,9.679493688,9.443013685,9.578351586,10.07779055,10.38870663,10.33221277,10.27228939,10.56727888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,0.883864568,0.950037933,0.996363482,0.961795887,0.980355815,1.171048973,1.232523244,1.22592825,1.416911722,1.399098218,1.459553952,1.676983011,1.755976148,1.978082424,1.795849337,2.121422019,2.038810215,1.905314459,1.526020393,1.674140978,1.599566622,1.67162014,1.611356425,1.673058539,1.350549006,1.20617134,1.237250449,1.408872862,1.263312829,1.065795553,1.14586843,1.3158519,1.686690321,1.533918207,1.653765567,1.114960468,1.692586262,2.0259077,2.091718614,1.954958025,1.958531763,2.325870874,1.912707094,1.968497429,1.824132584,2.111691007,2.237005412,2.126239515,2.223796343,2.49429432,2.73893271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,0.091342262,0.100780474,0.097194038,0.123657533,0.126447413,0.140824193,0.154410573,0.193166396,0.217180333,0.235016272,0.284634891,0.329603289,0.492491,0.507319182,0.581398897,0.545511601,0.544591596,0.532545961,0.549823623,0.57401656,0.569043161,0.584840809,0.573383519,0.575867759,0.570946843,0.578266567,0.547367435,0.604276244,0.55554335,0.501573981,0.515034039,0.484410515,0.469997776,0.44524217,0.474743604,0.432322359,0.446905708,0.514169194,0.556017815,0.47017876,0.499675518,0.585355258,0.620618406,0.68366595,0.753289336,0.75674093,0.735691774,0.766431838,0.530746337,0.497213264,0.457112629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,0.15968554,0.185515103,0.195271833,0.19904211,0.204194386,0.252734704,0.229648929,0.212387459,0.250345763,0.21511907,0.299831192,0.249309388,0.274329265,0.325555345,0.348663941,0.299652681,0.367552622,0.401868888,0.492144477,0.44015213,0.479742713,0.439418674,0.414792813,0.41738038,0.4297184,0.434234203,0.459560152,0.504900576,0.560439484,0.566824989,0.533083875,0.51282275,0.58718832,0.645155979,0.746587213,0.826562038,0.764706482,0.83648244,0.878731993,0.860335861,0.69030406,0.700535755,0.700425964,0.717085342,0.706488543,0.649675518,0.66332734,0.675894854,0.698581746,0.712300577,0.786215652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,0.823107932,0.845925062,0.948074917,0.945334939,1.100679163,1.043376656,1.123676184,1.125580108,1.162590212,1.193049359,1.348531728,1.372595524,1.303403726,1.378291092,1.449543588,1.45031017,1.441991738,1.459782183,1.367842721,1.321535287,1.395243115,1.360100275,1.303872014,1.100287176,1.087819658,1.002580783,1.097577537,1.266818398,1.207120261,1.028006735,0.976119091,0.922879487,0.90393376,1.024999135,0.992471982,1.00225948,1.004646124,1.110968953,1.108663924,1.15215749,1.171376242,1.035625397,1.022777716,0.979999437,1.170715367,1.347387227,1.258170522,1.533913715,1.450134438,1.64613477,1.980086195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,0.320424406,0.324359245,0.372197452,0.399761341,0.43274424,0.456803437,0.510991327,0.560911851,0.664876954,0.663608979,0.698966442,0.756043895,0.704218569,0.816403014,0.768029524,0.795330833,0.835067418,0.849432079,0.842144292,0.833274243,0.786093983,0.716149473,0.703166447,0.692100226,0.58921772,0.518868734,0.525864598,0.572883234,0.644101065,0.651191466,0.677601318,0.695626917,0.753926966,0.747696893,0.809338194,0.876543138,0.87753901,0.982389702,0.935078558,0.913885434,0.948135642,0.899713583,0.884670288,0.86914812,0.882323645,0.87467904,0.776969248,0.785797322,0.842120697,0.81543599,0.874786996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
